witness_id,claim_id,witness_first_name,witness_middle_name,witness_last_name,witness_full_name,witness_mobile,witness_email,witness_gender,witness_dob,witness_gov_id,member_id
WIT-11078,CLM-02638,Nirja,,Dugal,Nirja Dugal,99288145612,nirja96@hotmail.com,F,1973-08-07,UID-748672267337,MEM-11903
WIT-11079,CLM-02638,Frederick,,Kaur,Frederick Kaur,99977885325,frederick43@rediffmail.com,M,1980-03-04,UID-659937121555,
WIT-11080,CLM-02638,Bhavna,,Bansal,Bhavna Bansal,98506884109,bhavna47@outlook.co.in,F,1965-11-10,VOTER-A329420,
WIT-11081,CLM-02596,Netra,,Char,Netra Char,99561416534,netra25@yahoo.com,F,1964-01-22,AADHAR-1965-2918-6038,
WIT-11082,CLM-02596,Isha,,Solanki,Isha Solanki,97975574607,isha93@live.com,F,1951-01-01,AADHAR-7552-5583-6468,
WIT-11083,CLM-01569,Widisha,,Sridhar,Widisha Sridhar,99748485890,widisha39@live.com,F,1952-07-04,AADHAR-6971-9102-9394,
WIT-11084,CLM-01569,Mohini,,Palla,Mohini Palla,98887446288,mohini24@gmail.com,F,1957-12-30,VOTER-A319602,
WIT-11085,CLM-01816,Alka,,Prakash,Alka Prakash,97606545796,alka54@live.com,F,1971-04-01,VOTER-C772983,
WIT-11086,CLM-01816,Ethan,,Magar,Ethan Magar,98534983557,ethan64@live.com,M,1969-10-09,VOTER-D402630,MEM-12094
WIT-11087,CLM-01816,Oeshi,,Agrawal,Oeshi Agrawal,99862974070,oeshi85@gmail.com,F,1959-07-12,AADHAR-3996-4032-6594,
WIT-11088,CLM-02293,Oviya,,Amble,Oviya Amble,99557818051,oviya59@yahoo.com,F,1970-09-18,AADHAR-1120-8574-2007,
WIT-11089,CLM-00313,Wazir,,Khurana,Wazir Khurana,98199193679,wazir44@outlook.co.in,M,1988-06-11,AADHAR-6292-4231-3814,
WIT-11090,CLM-00313,Yashodhara,,Memon,Yashodhara Memon,99609467412,yashodhara83@yahoo.com,F,1984-03-22,UID-596495391920,
WIT-11091,CLM-00313,Qushi,,Biswas,Qushi Biswas,99304915750,qushi45@live.com,F,1963-06-16,VOTER-C326416,
WIT-11092,CLM-02576,Faraj,,Bedi,Faraj Bedi,97343824290,faraj33@yahoo.com,M,1957-12-22,UID-341293715518,
WIT-11093,CLM-02576,Nathan,,Chhabra,Nathan Chhabra,99454473163,nathan66@rediffmail.com,M,1957-09-18,AADHAR-3014-5781-7530,
WIT-11094,CLM-01145,Jackson,,Gokhale,Jackson Gokhale,98384176850,jackson74@rediffmail.com,M,1994-11-08,VOTER-B225453,
WIT-11095,CLM-01145,Ishita,,Choudhary,Ishita Choudhary,98712928312,ishita52@live.com,F,1972-01-04,UID-678034883171,
WIT-11096,CLM-00246,Harrison,,Ramakrishnan,Harrison Ramakrishnan,99461722857,harrison13@rediffmail.com,M,1976-10-05,UID-992444658315,
WIT-11097,CLM-00246,Vasana,,Bhatti,Vasana Bhatti,97593991470,vasana96@gmail.com,F,1989-05-24,AADHAR-4144-3885-7278,MEM-12217
WIT-11098,CLM-00246,Chaitaly,,Mammen,Chaitaly Mammen,97506461095,chaitaly27@outlook.co.in,F,1974-07-18,VOTER-D276536,
WIT-11099,CLM-01421,Laban,,Ramakrishnan,Laban Ramakrishnan,98014189837,laban52@rediffmail.com,M,1958-08-07,AADHAR-3310-6133-7931,
WIT-11100,CLM-02555,Vasana,,Mammen,Vasana Mammen,97031895477,vasana23@rediffmail.com,F,1980-02-28,VOTER-C216910,
WIT-11101,CLM-02555,Madhav,,Nagarajan,Madhav Nagarajan,99989722697,madhav61@gmail.com,M,2000-06-20,AADHAR-2639-4482-3178,
WIT-11102,CLM-02555,Ria,,Muni,Ria Muni,97237215589,ria20@hotmail.com,F,1979-01-03,AADHAR-6108-1616-9752,
WIT-11103,CLM-01303,Manya,,Shenoy,Manya Shenoy,98186860004,manya13@live.com,F,1993-12-01,UID-721970542881,
WIT-11104,CLM-01303,Vrinda,,Pandya,Vrinda Pandya,97515840681,vrinda91@gmail.com,F,1977-05-30,AADHAR-6588-4672-9214,
WIT-11105,CLM-02715,Neelima,,Rattan,Neelima Rattan,98468393218,neelima74@gmail.com,F,1951-07-17,AADHAR-3396-9757-4440,
WIT-11106,CLM-02715,Harini,,Kadakia,Harini Kadakia,98991202794,harini72@hotmail.com,F,1993-03-12,AADHAR-6234-4030-6118,
WIT-11107,CLM-02715,Zehaan,,Goda,Zehaan Goda,99836489814,zehaan52@rediffmail.com,M,1980-12-15,AADHAR-6662-8435-8363,
WIT-11108,CLM-01332,Pooja,,Dara,Pooja Dara,97889972772,pooja39@gmail.com,F,1971-07-20,AADHAR-2045-4836-6235,
WIT-11109,CLM-01332,Watika,,Vasa,Watika Vasa,99525195988,watika83@rediffmail.com,F,1976-09-03,VOTER-A123447,
WIT-11110,CLM-01332,Tarak,,Vaidya,Tarak Vaidya,98574059899,tarak10@outlook.co.in,M,1974-01-10,VOTER-B523349,
WIT-11111,CLM-00312,Pooja,,Purohit,Pooja Purohit,97596595802,pooja37@hotmail.com,F,1981-12-12,VOTER-A807984,
WIT-11112,CLM-01839,Oni,,Banerjee,Oni Banerjee,98238026393,oni52@yahoo.com,F,2001-04-18,UID-866558757743,
WIT-11113,CLM-02319,Dhruv,,Khare,Dhruv Khare,98223780600,dhruv74@live.com,M,2002-08-17,VOTER-C737563,MEM-13205
WIT-11114,CLM-02945,Abdul,,Rana,Abdul Rana,97746845979,abdul63@live.com,M,1983-10-18,AADHAR-7564-5294-5719,
WIT-11115,CLM-02945,Lajita,,Pradhan,Lajita Pradhan,97713514397,lajita49@live.com,F,1976-11-07,AADHAR-8258-1012-2505,
WIT-11116,CLM-02945,Veda,,Hari,Veda Hari,97808011978,veda10@rediffmail.com,F,2005-05-05,AADHAR-4151-5505-6237,
WIT-11117,CLM-02124,Ishwar,,Gera,Ishwar Gera,98505726940,ishwar85@rediffmail.com,M,1958-06-18,VOTER-D404105,
WIT-11118,CLM-02124,Thomas,,Gill,Thomas Gill,99823138829,thomas75@rediffmail.com,M,2002-05-29,UID-412711390984,
WIT-11119,CLM-00371,Jai,,Venkatesh,Jai Venkatesh,99957860214,jai25@yahoo.com,M,1977-04-10,VOTER-E984588,
WIT-11120,CLM-00371,Jack,,Kapoor,Jack Kapoor,98306646838,jack23@outlook.co.in,M,1967-06-18,VOTER-D127193,
WIT-11121,CLM-00371,Jonathan,,Sinha,Jonathan Sinha,97221880100,jonathan21@hotmail.com,M,1992-05-28,VOTER-C114894,
WIT-11122,CLM-01949,Yoshita,,Guha,Yoshita Guha,99528250640,yoshita35@live.com,F,1960-05-30,AADHAR-1112-9290-2492,
WIT-11123,CLM-00105,Rehaan,,Bala,Rehaan Bala,97201599682,rehaan69@hotmail.com,M,2002-05-17,UID-620856301890,
WIT-11124,CLM-00105,Widisha,,Om,Widisha Om,97948757390,widisha34@yahoo.com,F,1969-03-23,VOTER-B676090,
WIT-11125,CLM-01378,Yashodhara,,Ramanathan,Yashodhara Ramanathan,97265672359,yashodhara31@gmail.com,F,1956-05-05,UID-460904356887,
WIT-11126,CLM-01378,Sathvik,,Wadhwa,Sathvik Wadhwa,97700153329,sathvik96@yahoo.com,M,1964-06-18,UID-468030937853,
WIT-11127,CLM-01391,Nathaniel,,Chanda,Nathaniel Chanda,99993751369,nathaniel99@gmail.com,M,2007-05-20,VOTER-A169391,
WIT-11128,CLM-01391,Samarth,,Banerjee,Samarth Banerjee,98323736206,samarth13@live.com,M,1990-09-10,UID-849940404387,
WIT-11129,CLM-00459,Omaja,,Ghose,Omaja Ghose,98932603360,omaja62@hotmail.com,F,1996-04-30,UID-132162468357,
WIT-11130,CLM-00459,Abhiram,,Chhabra,Abhiram Chhabra,98361580954,abhiram91@outlook.co.in,M,1970-12-19,VOTER-C582521,MEM-11844
WIT-11131,CLM-00459,Unni,,Tata,Unni Tata,99985729255,unni54@live.com,F,1958-03-17,VOTER-D330049,
WIT-11132,CLM-01985,Reva,,Kara,Reva Kara,97638687122,reva38@gmail.com,F,1962-09-15,VOTER-C399249,
WIT-11133,CLM-02455,Chakrika,,Anand,Chakrika Anand,99055553851,chakrika56@yahoo.com,F,1954-09-07,UID-917561773006,
WIT-11134,CLM-02455,Jagvi,,Chand,Jagvi Chand,99018977650,jagvi13@outlook.co.in,F,2002-03-13,VOTER-D940854,
WIT-11135,CLM-02216,Janani,,Dhingra,Janani Dhingra,98898181826,janani36@outlook.co.in,F,1953-01-05,UID-211000027073,
WIT-11136,CLM-02216,Arya,,Prabhu,Arya Prabhu,97703796859,arya59@gmail.com,F,1980-03-31,UID-349209354926,MEM-11190
WIT-11137,CLM-00292,Anita,,Koshy,Anita Koshy,97691375951,anita69@hotmail.com,F,1969-12-20,UID-378211868893,
WIT-11138,CLM-00292,Aahana,,Chokshi,Aahana Chokshi,99495187060,aahana93@rediffmail.com,F,2006-12-25,VOTER-D196374,
WIT-11139,CLM-00292,Akshay,,Prabhakar,Akshay Prabhakar,98593745700,akshay53@yahoo.com,M,1956-05-15,UID-624248236759,
WIT-11140,CLM-01777,Mason,,Bajaj,Mason Bajaj,98203094396,mason26@gmail.com,M,1987-04-17,UID-929209920275,MEM-11035
WIT-11141,CLM-01777,Sudiksha,,Pillay,Sudiksha Pillay,97953160219,sudiksha86@outlook.co.in,F,1977-02-20,AADHAR-7995-8211-4189,
WIT-11142,CLM-01777,Charvi,,Vaidya,Charvi Vaidya,97513045448,charvi39@live.com,F,1961-06-24,AADHAR-4323-1406-9216,
WIT-11143,CLM-01673,Yatin,,Dave,Yatin Dave,99720049035,yatin67@gmail.com,M,2005-05-16,VOTER-D215946,
WIT-11144,CLM-01673,Rayaan,,Puri,Rayaan Puri,98508771444,rayaan72@outlook.co.in,M,1972-08-18,VOTER-C314080,
WIT-11145,CLM-02560,Gaurang,,Kadakia,Gaurang Kadakia,98950320740,gaurang58@gmail.com,M,2005-10-25,AADHAR-9083-1298-3807,
WIT-11146,CLM-01924,Quincy,,Sachdev,Quincy Sachdev,98266295478,quincy55@outlook.co.in,M,1968-11-14,UID-378103610581,
WIT-11147,CLM-01977,Maanav,,Batta,Maanav Batta,99197009602,maanav73@hotmail.com,M,2005-07-31,AADHAR-4272-4317-7727,
WIT-11148,CLM-01977,Jhalak,,De,Jhalak De,99789852117,jhalak65@yahoo.com,F,2006-11-21,AADHAR-5563-9456-7028,
WIT-11149,CLM-01977,Christopher,,Bala,Christopher Bala,98465571797,christopher29@gmail.com,M,1961-06-04,VOTER-E573957,
WIT-11150,CLM-01404,Chatresh,,Lata,Chatresh Lata,99520438823,chatresh94@yahoo.com,M,1988-01-05,VOTER-C208424,
WIT-11151,CLM-02996,Aradhana,,Kapoor,Aradhana Kapoor,97308334460,aradhana62@rediffmail.com,F,1993-07-06,AADHAR-4971-6872-2793,
WIT-11152,CLM-02996,Dalaja,,Naik,Dalaja Naik,99671651903,dalaja46@hotmail.com,F,2004-05-01,AADHAR-7455-2114-5459,
WIT-11153,CLM-02472,Idika,,Narayanan,Idika Narayanan,99971775299,idika63@rediffmail.com,F,1989-07-04,UID-504697018667,
WIT-11154,CLM-02472,Triveni,,Sami,Triveni Sami,98375133859,triveni80@hotmail.com,F,1969-01-24,AADHAR-4133-5373-9358,
WIT-11155,CLM-02984,Forum,,Nigam,Forum Nigam,99538669216,forum50@gmail.com,F,2002-01-01,VOTER-E274456,
WIT-11156,CLM-02984,Bahadurjit,,Sur,Bahadurjit Sur,98901637384,bahadurjit44@outlook.co.in,M,1956-06-10,UID-421646794628,
WIT-11157,CLM-02984,David,,Doctor,David Doctor,97651318626,david83@rediffmail.com,M,1990-02-08,AADHAR-8109-8474-9862,MEM-11424
WIT-11158,CLM-00606,Manya,,Ahluwalia,Manya Ahluwalia,99755783967,manya86@outlook.co.in,F,2003-05-25,UID-170185646084,
WIT-11159,CLM-00606,Yuvraj,,Pillay,Yuvraj Pillay,97894662664,yuvraj10@yahoo.com,M,1978-10-22,VOTER-C841787,
WIT-11160,CLM-01052,Oliver,,Thaman,Oliver Thaman,97516235759,oliver68@outlook.co.in,M,1991-01-29,AADHAR-2357-4168-9298,
WIT-11161,CLM-01052,Chaman,,Pall,Chaman Pall,97920022823,chaman67@yahoo.com,F,1984-02-10,AADHAR-6247-2944-3091,
WIT-11162,CLM-00860,Anita,,Gara,Anita Gara,99550871429,anita79@outlook.co.in,F,1966-09-22,AADHAR-6173-1089-9142,
WIT-11163,CLM-00860,Atharv,,Merchant,Atharv Merchant,98708994247,atharv29@outlook.co.in,M,1986-11-29,VOTER-C424215,
WIT-11164,CLM-00860,Pushti,,Sunder,Pushti Sunder,98339284782,pushti96@rediffmail.com,F,1960-02-10,AADHAR-2532-3999-1761,
WIT-11165,CLM-00333,Ekta,,Barman,Ekta Barman,97828734961,ekta65@outlook.co.in,F,1990-09-25,AADHAR-9538-8945-6012,
WIT-11166,CLM-00333,Ikbal,,Chahal,Ikbal Chahal,97318355304,ikbal52@hotmail.com,M,1998-03-22,UID-240343668281,
WIT-11167,CLM-00333,Tarak,,Patla,Tarak Patla,98934263592,tarak78@outlook.co.in,M,2003-07-25,AADHAR-7778-2264-4258,
WIT-11168,CLM-00807,Hema,,Badami,Hema Badami,98689418257,hema82@live.com,F,1969-01-07,UID-678605195214,MEM-10259
WIT-11169,CLM-00807,Ranveer,,Behl,Ranveer Behl,97728990608,ranveer99@outlook.co.in,M,1987-01-16,AADHAR-8553-6516-5501,
WIT-11170,CLM-02687,Bina,,Kalla,Bina Kalla,99765620088,bina81@live.com,F,1960-06-24,AADHAR-9107-3548-9626,
WIT-11171,CLM-02687,Brijesh,,Tandon,Brijesh Tandon,98876010496,brijesh74@gmail.com,M,1988-11-29,VOTER-C200353,
WIT-11172,CLM-00771,Jagdish,,Mohanty,Jagdish Mohanty,98018707860,jagdish26@gmail.com,M,1993-05-18,UID-471324008665,
WIT-11173,CLM-00771,Anay,,Uppal,Anay Uppal,98965931573,anay95@live.com,M,1982-05-30,UID-833054426820,
WIT-11174,CLM-01984,Azaan,,Nair,Azaan Nair,97424060640,azaan65@yahoo.com,M,1971-02-25,AADHAR-2262-8291-3393,
WIT-11175,CLM-02855,Yachana,,Nagi,Yachana Nagi,97815244916,yachana69@hotmail.com,F,1970-11-04,AADHAR-1260-5244-2351,MEM-13003
WIT-11176,CLM-02088,Tanvi,,Nath,Tanvi Nath,99436070937,tanvi89@outlook.co.in,F,1986-05-30,UID-273431559484,
WIT-11177,CLM-00913,Fiyaz,,Hegde,Fiyaz Hegde,97061892874,wishi68@yahoo.com,M,1972-01-13,AADHAR-6069-1635-6655,MEM-10011
WIT-11178,CLM-00913,Ranbir,,Mittal,Ranbir Mittal,97771061754,ranbir85@hotmail.com,M,1967-03-26,UID-394613357337,
WIT-11179,CLM-00913,Ekanta,,Sharma,Ekanta Sharma,97151609221,ekanta31@gmail.com,F,1986-08-04,VOTER-B134303,
WIT-11180,CLM-00908,Gaurangi,,Batra,Gaurangi Batra,98399701384,gaurangi71@hotmail.com,F,2002-02-10,VOTER-A721386,
WIT-11181,CLM-01614,Kiaan,,Balay,Kiaan Balay,99939381917,kiaan80@yahoo.com,M,1950-07-31,UID-315779029995,
WIT-11182,CLM-01614,Aarush,,Agate,Aarush Agate,99118366715,aarush27@gmail.com,M,2002-04-13,UID-663657069463,
WIT-11183,CLM-00874,Kashvi,,Ratti,Kashvi Ratti,98997707091,kashvi54@yahoo.com,F,1982-07-31,UID-752601599586,
WIT-11184,CLM-00874,Advika,,Dugal,Advika Dugal,98363520137,advika66@yahoo.com,F,1993-09-07,AADHAR-6053-8051-6304,
WIT-11185,CLM-01939,Yashawini,,Jha,Yashawini Jha,97299249449,yashawini72@gmail.com,F,1966-11-29,UID-269957619179,
WIT-11186,CLM-01939,Yochana,,Bhat,Yochana Bhat,97164622846,yochana27@outlook.co.in,F,1997-11-09,VOTER-B843703,
WIT-11187,CLM-01939,Bishakha,,Mishra,Bishakha Mishra,98836740018,bishakha34@rediffmail.com,F,1951-08-31,UID-522293128017,
WIT-11188,CLM-01681,Elijah,,Jani,Elijah Jani,97991615301,elijah70@gmail.com,M,1966-11-27,AADHAR-2626-1307-6035,
WIT-11189,CLM-00468,Yuvraj,,Sabharwal,Yuvraj Sabharwal,99158191399,yuvraj46@live.com,M,1983-11-04,VOTER-D774360,
WIT-11190,CLM-00468,Qasim,,Sami,Qasim Sami,97954728431,qasim83@outlook.co.in,M,1997-12-18,UID-497273064756,
WIT-11191,CLM-00901,Theodore,,Misra,Theodore Misra,99787903194,theodore80@outlook.co.in,M,1967-04-29,AADHAR-1893-9830-7753,
WIT-11192,CLM-00124,Henry,,Nigam,Henry Nigam,97386493707,henry14@gmail.com,M,1973-05-22,VOTER-D779138,
WIT-11193,CLM-00124,Chandran,,Mistry,Chandran Mistry,97547076503,chandran35@live.com,M,1962-11-13,UID-819507607525,
WIT-11194,CLM-00124,Charles,,Shetty,Charles Shetty,99952048482,charles24@rediffmail.com,M,2005-04-24,UID-778185069383,
WIT-11195,CLM-02222,Shivansh,,Nayak,Shivansh Nayak,97251376317,shivansh70@gmail.com,M,1956-07-08,UID-629426086164,
WIT-11196,CLM-02222,Chatresh,,Sarma,Chatresh Sarma,97617453019,chatresh90@rediffmail.com,M,1999-02-08,UID-570664912329,
WIT-11197,CLM-02222,Ayaan,,Shanker,Ayaan Shanker,99152887922,ayaan65@hotmail.com,M,1983-10-02,VOTER-E181914,
WIT-11198,CLM-01767,Ganga,,Rege,Ganga Rege,99128789563,ganga30@live.com,F,1981-12-21,UID-583315193949,
WIT-11199,CLM-01767,Nicholas,,Minhas,Nicholas Minhas,97041452318,nicholas50@hotmail.com,M,1973-11-15,AADHAR-4405-7188-4784,
WIT-11200,CLM-02932,Jeet,,Luthra,Jeet Luthra,99165862643,jeet16@yahoo.com,M,1973-10-31,VOTER-B197779,
WIT-11201,CLM-02932,Dayita,,Rama,Dayita Rama,99709628261,dayita53@hotmail.com,F,1957-08-24,VOTER-B470458,
WIT-11202,CLM-02932,Upkaar,,Natt,Upkaar Natt,98359217163,upkaar83@yahoo.com,M,1958-11-19,AADHAR-8793-4153-3120,
WIT-11203,CLM-01334,Abdul,,Dayal,Abdul Dayal,98414158482,abdul21@hotmail.com,M,1998-12-04,AADHAR-9263-6605-1241,
WIT-11204,CLM-01334,Devansh,,Dutt,Devansh Dutt,99662350484,devansh82@hotmail.com,M,1950-08-10,UID-363860170573,
WIT-11205,CLM-00138,Upma,,Puri,Upma Puri,98052922168,upma55@hotmail.com,F,1996-07-05,UID-664246871705,
WIT-11206,CLM-00138,Owen,,Badal,Owen Badal,97120127492,owen80@hotmail.com,M,1981-09-08,AADHAR-5918-5242-5287,
WIT-11207,CLM-02823,Chaitanya,,Thakur,Chaitanya Thakur,99773785923,chaitanya72@outlook.co.in,M,1983-05-16,VOTER-B148993,MEM-12725
WIT-11208,CLM-02823,Aarush,,Biswas,Aarush Biswas,98345471510,aarush98@outlook.co.in,M,1996-08-09,AADHAR-6727-7721-4594,
WIT-11209,CLM-02823,Siddharth,,Karpe,Siddharth Karpe,99203869949,siddharth41@live.com,M,1986-08-26,UID-648585319083,
WIT-11210,CLM-02392,Chatresh,,Ravel,Chatresh Ravel,97667635471,chatresh90@live.com,M,1991-08-25,AADHAR-7227-2037-4633,
WIT-11211,CLM-02392,Vidhi,,Oak,Vidhi Oak,99497167580,vidhi73@rediffmail.com,F,2004-06-23,VOTER-A701026,MEM-10805
WIT-11212,CLM-02392,Ikbal,,Pant,Ikbal Pant,99616222934,ikbal36@hotmail.com,M,1955-02-10,VOTER-A111317,
WIT-11213,CLM-00830,Gauri,,Dalal,Gauri Dalal,97349283271,gauri40@rediffmail.com,F,1987-12-21,VOTER-B840409,
WIT-11214,CLM-01996,Lekha,,Ganesan,Lekha Ganesan,99606578216,lekha75@outlook.co.in,F,2005-09-28,UID-410018607430,
WIT-11215,CLM-00410,Oviya,,Ranganathan,Oviya Ranganathan,99826549786,oviya34@live.com,F,1982-07-19,VOTER-E325456,
WIT-11216,CLM-00410,Benjamin,,Shan,Benjamin Shan,98314663364,benjamin95@outlook.co.in,M,1964-02-25,UID-855230809234,
WIT-11217,CLM-00410,Ati,,Venkataraman,Ati Venkataraman,99466653012,ati64@yahoo.com,F,1965-08-21,VOTER-A200360,
WIT-11218,CLM-01560,Umang,,Sundaram,Umang Sundaram,98087619580,umang76@hotmail.com,M,1988-12-19,VOTER-E319158,
WIT-11219,CLM-02595,Christopher,,Bhandari,Christopher Bhandari,98022105495,christopher98@yahoo.com,M,1965-03-19,UID-789646209131,
WIT-11220,CLM-02595,Gopal,,Sharaf,Gopal Sharaf,97610360555,gopal16@live.com,M,1983-03-30,UID-613222260444,
WIT-11221,CLM-02595,Oliver,,Sarkar,Oliver Sarkar,98898379533,oliver83@rediffmail.com,M,1995-03-04,AADHAR-8898-6207-5182,
WIT-11222,CLM-01863,Vaishnavi,,Purohit,Vaishnavi Purohit,99492150126,vaishnavi42@hotmail.com,F,1954-02-25,VOTER-E298792,
WIT-11223,CLM-01863,Parth,,Prabhakar,Parth Prabhakar,97017578911,parth48@hotmail.com,M,2000-12-14,AADHAR-6905-9453-9144,
WIT-11224,CLM-02708,Hemangini,,Batra,Hemangini Batra,98719411858,hemangini19@live.com,F,1990-04-29,VOTER-D181673,
WIT-11225,CLM-02708,Ekani,,Prakash,Ekani Prakash,97862308326,ekani52@rediffmail.com,F,2004-10-17,UID-576655582247,MEM-12417
WIT-11226,CLM-02835,Dhruv,,Bumb,Dhruv Bumb,98830331160,dhruv45@outlook.co.in,M,1959-03-17,AADHAR-6862-8312-1067,
WIT-11227,CLM-02835,Jonathan,,Kothari,Jonathan Kothari,97499850825,jonathan39@outlook.co.in,M,1968-07-26,VOTER-D311250,
WIT-11228,CLM-00856,Faras,,Nadkarni,Faras Nadkarni,99975183896,faras86@outlook.co.in,M,1954-03-29,UID-584395669895,
WIT-11229,CLM-02189,Robert,,Rastogi,Robert Rastogi,97222763845,robert61@gmail.com,M,1950-11-17,AADHAR-8205-7916-8190,
WIT-11230,CLM-02189,Zilmil,,Bhakta,Zilmil Bhakta,98053965918,zilmil59@hotmail.com,F,1954-03-17,UID-139412380958,
WIT-11231,CLM-00393,Kala,,Kumer,Kala Kumer,98259526606,kala41@rediffmail.com,F,1999-10-12,VOTER-E211516,
WIT-11232,CLM-00517,Samaksh,,Din,Samaksh Din,99241374137,samaksh39@rediffmail.com,M,1998-12-10,UID-559917620566,
WIT-11233,CLM-01074,Sanaya,,Khanna,Sanaya Khanna,97811902826,sanaya82@yahoo.com,F,1963-11-20,VOTER-D706375,
WIT-11234,CLM-01353,Ronith,,Nanda,Ronith Nanda,97403106582,ronith93@yahoo.com,M,1962-01-14,VOTER-A915593,
WIT-11235,CLM-01219,Zaitra,,Varkey,Zaitra Varkey,98492139877,zaitra59@outlook.co.in,F,1987-01-25,UID-771882024148,
WIT-11236,CLM-01219,Rachana,,Guha,Rachana Guha,98115535571,rachana26@yahoo.com,F,1961-06-05,UID-699220637936,
WIT-11237,CLM-01219,Zilmil,,Sethi,Zilmil Sethi,99987163736,zilmil75@yahoo.com,F,1962-11-30,AADHAR-5419-4910-2220,
WIT-11238,CLM-00940,Ganga,,Wable,Ganga Wable,98686228314,ganga39@yahoo.com,F,1985-02-25,VOTER-C594203,MEM-10922
WIT-11239,CLM-01898,Anvi,,Raja,Anvi Raja,98192326596,anvi75@rediffmail.com,F,1989-12-18,VOTER-C342076,
WIT-11240,CLM-01898,Omkaar,,Tank,Omkaar Tank,99965919369,omkaar11@live.com,M,1990-11-17,AADHAR-2356-7248-6877,
WIT-11241,CLM-01898,Anay,,Mander,Anay Mander,99625447581,anay13@outlook.co.in,M,2005-06-09,AADHAR-5004-4287-7034,
WIT-11242,CLM-01867,Yashodhara,,Bhattacharyya,Yashodhara Bhattacharyya,98895426343,yashodhara50@outlook.co.in,F,1967-03-24,AADHAR-5095-2938-3376,
WIT-11243,CLM-01867,Isaiah,,Salvi,Isaiah Salvi,99848484387,isaiah45@live.com,M,1990-11-27,AADHAR-9690-3277-8457,
WIT-11244,CLM-00498,Mugdha,,Varma,Mugdha Varma,97723440838,mugdha18@yahoo.com,F,1999-08-19,VOTER-B606627,
WIT-11245,CLM-01558,Anirudh,,Behl,Anirudh Behl,97399049096,anirudh74@yahoo.com,M,1977-05-16,VOTER-D819598,MEM-11282
WIT-11246,CLM-02000,Fiyaz,,Sachar,Fiyaz Sachar,98215341087,fiyaz76@hotmail.com,M,1987-10-28,VOTER-C618417,
WIT-11247,CLM-02000,Yashasvi,,Chadha,Yashasvi Chadha,99549859122,yashasvi84@live.com,F,1957-12-19,AADHAR-8827-2185-6523,
WIT-11248,CLM-02000,Laban,,Rastogi,Laban Rastogi,99340048740,laban19@rediffmail.com,M,2002-09-15,UID-273371374944,
WIT-11249,CLM-00175,Yadavi,,Narang,Yadavi Narang,97261854396,yadavi40@hotmail.com,F,1979-01-10,AADHAR-9893-9843-3687,
WIT-11250,CLM-00175,Watika,,Basak,Watika Basak,97425122329,watika82@rediffmail.com,F,1979-08-12,AADHAR-2621-4850-3428,
WIT-11251,CLM-00175,Rajeshri,,Dalal,Rajeshri Dalal,98372551421,rajeshri26@outlook.co.in,F,1996-12-09,AADHAR-3192-9672-1748,
WIT-11252,CLM-01755,Chandran,,Bandi,Chandran Bandi,98543163043,chandran26@hotmail.com,M,1961-02-11,AADHAR-2735-6780-8294,
WIT-11253,CLM-01755,Chameli,,Krishnan,Chameli Krishnan,98424141549,chameli74@hotmail.com,F,1963-01-14,VOTER-A539936,MEM-13103
WIT-11254,CLM-01755,Odika,,Sha,Odika Sha,98681608863,odika56@hotmail.com,F,2002-12-25,AADHAR-2806-1615-1795,
WIT-11255,CLM-02624,Arunima,,Tara,Arunima Tara,97408966665,arunima48@live.com,F,1958-11-23,VOTER-E903869,
WIT-11256,CLM-02624,Triya,,Gara,Triya Gara,97241780452,triya13@hotmail.com,F,1956-12-18,AADHAR-5308-7716-6985,
WIT-11257,CLM-02624,Nitesh,,Ahluwalia,Nitesh Ahluwalia,98315277356,nitesh41@outlook.co.in,M,1992-05-24,UID-391936379435,
WIT-11258,CLM-00984,Vamakshi,,Sani,Vamakshi Sani,99773170674,vamakshi68@hotmail.com,F,1965-12-23,UID-491379347664,
WIT-11259,CLM-01340,Amol,,Sarma,Amol Sarma,98902046839,amol91@yahoo.com,M,1969-04-11,AADHAR-3752-2850-8444,
WIT-11260,CLM-01340,Vincent,,Mandal,Vincent Mandal,97537647870,vincent36@rediffmail.com,M,1950-05-26,AADHAR-2508-6456-5457,
WIT-11261,CLM-00532,Raghav,,Bhargava,Raghav Bhargava,98760246048,raghav24@yahoo.com,M,1956-11-13,UID-131449931490,
WIT-11262,CLM-01301,Nitara,,Mander,Nitara Mander,97662007012,nitara60@yahoo.com,F,1977-03-01,VOTER-A725575,
WIT-11263,CLM-01301,Niharika,,Merchant,Niharika Merchant,97819746497,niharika30@rediffmail.com,F,1952-06-08,VOTER-B662317,
WIT-11264,CLM-01301,Ishani,,Sabharwal,Ishani Sabharwal,99441407015,ishani48@hotmail.com,F,1996-06-04,VOTER-C733109,
WIT-11265,CLM-00513,Leela,,Bahri,Leela Bahri,98605441796,leela46@gmail.com,F,1953-05-23,VOTER-B538779,
WIT-11266,CLM-02987,Aahana,,Saran,Aahana Saran,97287438591,aahana74@outlook.co.in,F,1980-03-06,UID-778908277697,
WIT-11267,CLM-02987,Jeremiah,,Bandi,Jeremiah Bandi,99502150743,jeremiah19@yahoo.com,M,1967-10-26,UID-141984993764,
WIT-11268,CLM-01962,Advika,,Palan,Advika Palan,97093567511,advika91@hotmail.com,F,2000-05-11,AADHAR-2129-9236-8896,
