driver_id,claim_id,driver_first_name,driver_middle_name,driver_last_name,driver_full_name,driver_mobile,driver_email,driver_gender,driver_gov_id,driver_dob,driver_license_no,relationship_to_insured,is_owner_flag,member_id
DRV-11642,CLM-01643,Yashodhara,Yatan,Ravi,Yashodhara Ravi,97842561703,yashodhara51@live.com,F,UID-424785475121,1999-04-29,DL-9891706848,Son,0,
DRV-11643,CLM-01644,Oscar,,Arya,Oscar Arya,98678824578,oscar36@hotmail.com,M,UID-795892998228,1997-02-03,DL-7655348045,Self,1,MEM-12310
DRV-11644,CLM-01645,Brijesh,Arunima,Rastogi,Brijesh Rastogi,98494483845,brijesh88@outlook.co.in,M,AADHAR-9797-1404-6983,1965-04-13,DL-9556761409,Self,1,MEM-12720
DRV-11645,CLM-01646,Krishna,,Raju,Krishna Raju,97695729124,krishna45@live.com,F,VOTER-C186776,1982-01-10,DL-3256677589,Relative,0,
DRV-11646,CLM-01647,Yatin,Tripti,Johal,Yatin Johal,98661544223,yatin74@hotmail.com,M,UID-478233762221,1970-09-05,DL-6186083810,Self,1,MEM-11430
DRV-11647,CLM-01648,Raagini,Brijesh,Nayak,Raagini Nayak,98732796784,raagini54@gmail.com,F,VOTER-D815278,2003-12-11,DL-8233150789,Self,1,MEM-12009
DRV-11648,CLM-01649,Neelima,Forum,Bhakta,Neelima Bhakta,97418822599,neelima36@rediffmail.com,F,VOTER-D775819,2002-12-08,DL-3460308074,Spouse,0,
DRV-11649,CLM-01650,Anika,Shivansh,Korpal,Anika Korpal,99469052677,anika34@yahoo.com,M,UID-887902797840,1967-07-17,DL-8200721414,Relative,0,
DRV-11650,CLM-01651,Lakshmi,,Parsa,Lakshmi Parsa,99803709169,lakshmi56@live.com,F,AADHAR-7191-5664-8790,1978-11-17,DL-8586709296,Self,1,MEM-10976
DRV-11651,CLM-01652,Mekhala,Matthew,Sem,Mekhala Sem,97178182918,mekhala73@yahoo.com,F,VOTER-D429722,1986-03-01,DL-1214522788,Spouse,0,
DRV-11652,CLM-01653,Neha,,Sami,Neha Sami,97770242216,neha67@gmail.com,M,UID-538612587405,1963-08-25,DL-9517979596,Son,0,
DRV-11653,CLM-01654,Daksha,Amruta,Agrawal,Daksha Agrawal,99937817866,daksha99@outlook.co.in,F,UID-763009907699,2001-12-24,DL-2947820820,Friend,0,
DRV-11654,CLM-01655,Indali,,Sampath,Indali Sampath,99452648742,indali11@live.com,F,VOTER-C230683,2007-09-23,DL-6011442301,Self,1,MEM-11775
DRV-11655,CLM-01656,Yashawini,Ojas,Shan,Yashawini Shan,98891729804,yashawini35@yahoo.com,F,AADHAR-1193-4152-3146,2001-02-16,DL-5491043478,Self,1,MEM-12486
DRV-11656,CLM-01657,Yashodhara,Upkaar,Rai,Yashodhara Rai,99295330532,yashodhara90@hotmail.com,F,VOTER-E708101,1995-10-21,DL-7722176004,Son,0,
DRV-11657,CLM-01658,Janaki,Rachita,Ranganathan,Janaki Ranganathan,99371167774,janaki17@rediffmail.com,F,VOTER-D605549,1965-06-26,DL-2482456988,Paid Driver,0,
DRV-11658,CLM-01659,Yashoda,,Bumb,Yashoda Bumb,99596103497,yashoda34@yahoo.com,F,AADHAR-1094-3728-2400,1994-03-06,DL-9412489043,Self,1,MEM-10728
DRV-11659,CLM-01660,Odika,Oliver,Sarkar,Odika Sarkar,98913659659,odika51@yahoo.com,F,AADHAR-5870-3917-3182,1956-04-08,DL-1932859380,Friend,0,
DRV-11660,CLM-01661,Daksh,Lekha,Cherian,Daksh Cherian,99153772777,daksh51@yahoo.com,M,AADHAR-3282-3352-6322,1990-06-10,DL-2626810305,Self,1,MEM-10182
DRV-11661,CLM-01662,Odika,Caleb,Zachariah,Odika Zachariah,97647189474,odika38@outlook.co.in,F,UID-328568411572,2002-07-06,DL-7016014311,Self,1,MEM-12038
DRV-11662,CLM-01663,Yashawini,Varsha,Rana,Yashawini Rana,99029722109,yashawini59@live.com,M,UID-931428799321,1961-10-07,DL-3388034043,Spouse,0,
DRV-11663,CLM-01664,Bachittar,,Rattan,Bachittar Rattan,98681946015,bachittar61@yahoo.com,M,AADHAR-4262-7181-6321,1969-07-23,DL-7813964404,Self,1,MEM-13285
DRV-11664,CLM-01665,Warda,Bhavna,Dass,Warda Dass,97985907070,warda21@outlook.co.in,F,UID-528434912235,1994-08-27,DL-4560974773,Son,0,
DRV-11665,CLM-01666,Benjamin,Theodore,Tank,Benjamin Tank,98174510223,benjamin52@live.com,M,VOTER-B344946,1974-01-24,DL-9208023085,Self,1,MEM-10288
DRV-11666,CLM-01667,Chaitaly,Arunima,Raja,Chaitaly Raja,99270629084,chaitaly62@live.com,F,UID-969119815072,1962-05-21,DL-7801271848,Self,1,MEM-13302
DRV-11667,CLM-01668,Vrinda,,Yogi,Vrinda Yogi,97461235960,vrinda14@rediffmail.com,F,AADHAR-8792-7410-3716,1988-10-23,DL-8237074821,Self,1,MEM-10646
DRV-11668,CLM-01669,Zehaan,Diya,Bera,Zehaan Bera,99154529198,zehaan70@hotmail.com,M,VOTER-D380525,1989-10-08,DL-8840342600,Self,1,MEM-11587
DRV-11669,CLM-01670,Mekhala,,Rama,Mekhala Rama,99718088314,mekhala55@rediffmail.com,F,AADHAR-8601-8633-9863,1955-01-24,DL-2993209155,Relative,0,
DRV-11670,CLM-01671,Chakrika,Priya,Gandhi,Chakrika Gandhi,97978877224,chakrika77@rediffmail.com,M,UID-436193673973,1996-06-07,DL-2928407830,Friend,0,
DRV-11671,CLM-01672,Lopa,,Tara,Lopa Tara,99429743757,lopa27@outlook.co.in,F,AADHAR-7689-8769-9363,2002-12-31,DL-2935288450,Self,1,MEM-11522
DRV-11672,CLM-01673,Dhriti,Vihaan,Chaudry,Dhriti Chaudry,99170774685,dhriti29@hotmail.com,F,UID-169328032699,1963-11-01,DL-6460913562,Relative,0,
DRV-11673,CLM-01674,Gauri,Krish,Batta,Gauri Batta,99781465100,gauri86@live.com,M,UID-506660973993,1977-12-10,DL-8577214981,Paid Driver,0,
DRV-11674,CLM-01675,Tanveer,Bhavani,Mittal,Tanveer Mittal,98046360868,tanveer64@hotmail.com,M,UID-948628201651,2002-04-25,DL-2464463004,Self,1,MEM-10318
DRV-11675,CLM-01676,Jyoti,,Banerjee,Jyoti Banerjee,99684377022,jyoti82@gmail.com,M,VOTER-E232903,1978-06-14,DL-9871197877,Son,0,
DRV-11676,CLM-01677,Aarna,Avni,Sarma,Aarna Sarma,99642835190,aarna45@yahoo.com,F,UID-770313202963,1992-04-19,DL-3800408126,Self,1,MEM-11350
DRV-11677,CLM-01678,Maanav,Xalak,Ghosh,Maanav Ghosh,97291395931,maanav63@hotmail.com,M,UID-818329098444,1969-08-03,DL-9309219415,Self,1,MEM-11821
DRV-11678,CLM-01679,Gabriel,Karan,Tata,Gabriel Tata,98554649511,gabriel56@hotmail.com,M,UID-191422021842,1989-12-10,DL-9184352969,Self,1,MEM-11709
DRV-11679,CLM-01680,Anya,,Natarajan,Anya Natarajan,99539975401,anya18@hotmail.com,F,UID-257858576299,1980-04-28,DL-6615220822,Relative,0,
DRV-11680,CLM-01681,Girindra,,Sandhu,Girindra Sandhu,99505920979,girindra21@live.com,M,AADHAR-5595-1292-1660,1972-04-10,DL-2246099802,Self,1,MEM-12587
DRV-11681,CLM-01682,Kashvi,,Nadkarni,Kashvi Nadkarni,98867212060,kashvi83@live.com,M,UID-298474230605,2003-11-09,DL-1975907599,Friend,0,
DRV-11682,CLM-01683,Bhavika,,Sant,Bhavika Sant,98571430416,bhavika90@hotmail.com,M,AADHAR-2392-1330-8977,1970-02-03,DL-3360474234,Spouse,0,
DRV-11683,CLM-01684,Rohan,Udyati,Sood,Rohan Sood,98937809011,rohan49@gmail.com,M,AADHAR-2720-4724-7476,1981-03-16,DL-9275653034,Self,1,MEM-12541
DRV-11684,CLM-01685,Pavani,Tripti,Thaker,Pavani Thaker,98616794813,pavani74@outlook.co.in,M,AADHAR-8074-2600-6536,2007-08-20,DL-6905650992,Relative,0,
DRV-11685,CLM-01686,Saumya,Ekansh,Mallick,Saumya Mallick,98688168618,saumya33@gmail.com,M,AADHAR-8779-7515-9803,1980-06-09,DL-4986212203,Spouse,0,
DRV-11686,CLM-01687,Idika,Nitesh,Sarraf,Idika Sarraf,99881718350,idika69@live.com,F,VOTER-A320551,1981-06-26,DL-4017641962,Self,1,MEM-10313
DRV-11687,CLM-01688,Ojasvi,,Muni,Ojasvi Muni,98271593519,ojasvi45@gmail.com,M,VOTER-D585125,1974-08-24,DL-8604608909,Paid Driver,0,
DRV-11688,CLM-01689,Chavvi,David,Tak,Chavvi Tak,98826681457,chavvi26@hotmail.com,F,VOTER-D752481,1996-04-18,DL-2519165714,Son,0,
DRV-11689,CLM-01690,Ekalinga,Yashoda,Sen,Ekalinga Sen,99599707968,ekalinga27@live.com,M,AADHAR-8665-5281-7254,1973-05-22,DL-5003213708,Self,1,MEM-12071
DRV-11690,CLM-01691,Ikbal,Madhavi,Mistry,Ikbal Mistry,97331461924,ikbal59@hotmail.com,M,UID-958138094230,1994-09-26,DL-2078325246,Self,1,MEM-11188
DRV-11691,CLM-01692,Bhavna,,Nagarajan,Bhavna Nagarajan,97329772991,bhavna29@yahoo.com,F,UID-978595598156,1989-06-29,DL-7976804157,Relative,0,
DRV-11692,CLM-01693,Sachi,,Lall,Sachi Lall,98525827491,sachi26@hotmail.com,M,AADHAR-9390-7591-3724,1991-08-27,DL-1458618733,Spouse,0,
DRV-11693,CLM-01694,Karan,Wishi,Kaul,Karan Kaul,98677611406,karan18@yahoo.com,M,UID-538309119480,2003-06-08,DL-4044363799,Self,1,MEM-12562
DRV-11694,CLM-01695,Chanchal,,Gopal,Chanchal Gopal,97730525374,chanchal57@outlook.co.in,M,UID-771340026937,1967-04-16,DL-3597153818,Son,0,
DRV-11695,CLM-01696,Madhav,,Saxena,Madhav Saxena,98998071136,madhav21@live.com,M,AADHAR-2023-3928-9231,1980-10-02,DL-9958676893,Self,1,MEM-10124
DRV-11696,CLM-01697,Hemani,Anusha,Gulati,Hemani Gulati,99492731291,hemani82@hotmail.com,F,UID-145329053538,1970-06-06,DL-5386956985,Self,1,MEM-12616
DRV-11697,CLM-01698,Aadhya,,Saini,Aadhya Saini,97172715622,aadhya13@hotmail.com,F,VOTER-E678389,1992-02-03,DL-6245354188,Son,0,
DRV-11698,CLM-01699,Devika,,Arora,Devika Arora,98916377948,devika57@hotmail.com,F,UID-604182350352,1961-07-09,DL-8298412971,Self,1,MEM-13128
DRV-11699,CLM-01700,Hamsini,,Bansal,Hamsini Bansal,97932973295,hamsini77@hotmail.com,F,AADHAR-4261-8620-8613,1976-05-31,DL-6049655785,Paid Driver,0,
DRV-11700,CLM-01701,Ekaja,Udarsh,Aurora,Ekaja Aurora,97066286649,ekaja82@hotmail.com,M,VOTER-E790302,1960-12-27,DL-5762200877,Son,0,
DRV-11701,CLM-01702,Manya,Forum,Sahota,Manya Sahota,99335083153,manya46@hotmail.com,M,UID-405408267649,1996-07-04,DL-3207648348,Relative,0,
DRV-11702,CLM-01703,Dalaja,Isaac,Naik,Dalaja Naik,99568251790,dalaja66@hotmail.com,F,VOTER-C887903,1980-05-06,DL-1345340111,Self,1,MEM-10814
DRV-11703,CLM-01704,Janya,Isaac,Bansal,Janya Bansal,98841967645,janya78@rediffmail.com,F,UID-950397371731,1987-02-25,DL-4178235165,Relative,0,
DRV-11704,CLM-01705,Dhriti,Siddharth,Chaudhary,Dhriti Chaudhary,97496820222,dhriti37@rediffmail.com,F,VOTER-A852480,1983-10-05,DL-3334148077,Son,0,
DRV-11705,CLM-01706,Siddharth,Benjamin,Datta,Siddharth Datta,97037064278,siddharth97@gmail.com,M,UID-506371656058,1960-09-28,DL-9078466576,Self,1,MEM-10351
DRV-11706,CLM-01707,Urvi,,Mitra,Urvi Mitra,98014407410,urvi61@live.com,F,AADHAR-1427-3430-6719,1966-02-28,DL-2036937533,Paid Driver,0,
DRV-11707,CLM-01708,Harrison,Omaja,Nagar,Harrison Nagar,98416953598,harrison16@hotmail.com,M,AADHAR-9126-2947-4189,1971-05-26,DL-3440330103,Self,1,MEM-13380
DRV-11708,CLM-01709,Aachal,Bhavna,Kashyap,Aachal Kashyap,98330999394,aachal41@live.com,M,VOTER-C237946,2004-12-04,DL-2932568769,Friend,0,
DRV-11709,CLM-01710,Unni,,Luthra,Unni Luthra,98355494973,unni89@gmail.com,F,UID-715720053619,1987-09-21,DL-4150739009,Spouse,0,
DRV-11710,CLM-01711,Aachal,Viraj,Talwar,Aachal Talwar,98873546031,aachal13@outlook.co.in,M,VOTER-A448205,1970-09-03,DL-9812273878,Paid Driver,0,
DRV-11711,CLM-01712,Ekansh,Oscar,More,Ekansh More,98905717970,ekansh92@outlook.co.in,M,UID-129210460344,1989-06-05,DL-5556125903,Self,1,MEM-11663
DRV-11712,CLM-01713,Adweta,Omya,Balay,Adweta Balay,98425603019,adweta88@hotmail.com,F,VOTER-D437271,1967-11-25,DL-3668967561,Self,1,MEM-12475
DRV-11713,CLM-01714,Unnati,,Sha,Unnati Sha,99887963042,unnati55@live.com,M,AADHAR-1620-9814-1380,1965-10-22,DL-6164763166,Daughter,0,
DRV-11714,CLM-01715,Ojasvi,Arunima,Nath,Ojasvi Nath,98236400324,ojasvi40@rediffmail.com,F,VOTER-A384942,1999-05-06,DL-8049236529,Self,1,MEM-10959
DRV-11715,CLM-01716,Lavanya,Amol,Badami,Lavanya Badami,98090142463,lavanya47@rediffmail.com,M,UID-995883894826,1962-11-10,DL-2882952900,Spouse,0,
DRV-11716,CLM-01717,Manthan,Harish,Deo,Manthan Deo,98792845920,manthan85@outlook.co.in,M,VOTER-A896051,1972-05-22,DL-4477949044,Self,1,MEM-11659
DRV-11717,CLM-01718,Charvi,Watika,Pandit,Charvi Pandit,97935825865,charvi11@yahoo.com,M,AADHAR-2307-2240-8820,1960-01-16,DL-8984123406,Daughter,0,
DRV-11718,CLM-01719,Samuel,,Tripathi,Samuel Tripathi,97072280104,samuel14@rediffmail.com,M,UID-850061407944,1999-12-16,DL-5405767945,Self,1,MEM-10560
DRV-11719,CLM-01720,Anusha,,Tella,Anusha Tella,99054702897,anusha98@hotmail.com,F,UID-868869789726,1975-02-09,DL-5395238910,Paid Driver,0,
DRV-11720,CLM-01721,Aadi,Kabir,Khurana,Aadi Khurana,98785964319,aadi43@yahoo.com,M,UID-335328465720,1981-07-05,DL-9176487523,Self,1,MEM-11602
DRV-11721,CLM-01722,Tanvi,Udyati,Balakrishnan,Tanvi Balakrishnan,99392433910,tanvi85@live.com,F,AADHAR-4782-2365-6104,2002-04-05,DL-3002646700,Self,1,MEM-11930
DRV-11722,CLM-01723,Idika,,Upadhyay,Idika Upadhyay,98074911036,idika87@live.com,M,VOTER-D207622,1995-10-25,DL-9443784180,Spouse,0,
DRV-11723,CLM-01724,Aishani,Ranbir,Mannan,Aishani Mannan,97997064221,aishani73@outlook.co.in,M,AADHAR-5175-8300-9877,2003-07-23,DL-4873149751,Spouse,0,
DRV-11724,CLM-01725,Sanya,,Singh,Sanya Singh,97820030494,sanya69@rediffmail.com,F,AADHAR-5235-5409-6962,1956-10-06,DL-3059478828,Friend,0,
DRV-11725,CLM-01726,Urvashi,,Chakraborty,Urvashi Chakraborty,97189708560,urvashi35@live.com,M,AADHAR-3640-7542-8474,2001-03-10,DL-2839688351,Friend,0,
DRV-11726,CLM-01727,Avni,Jagat,Bhardwaj,Avni Bhardwaj,97596228852,avni40@hotmail.com,M,AADHAR-3481-9065-7367,1954-11-12,DL-5696038670,Friend,0,
DRV-11727,CLM-01728,Banjeet,Caleb,Som,Banjeet Som,98271344102,banjeet56@gmail.com,M,UID-149295949029,1996-07-13,DL-8104910665,Self,1,MEM-10697
DRV-11728,CLM-01729,Dakshesh,Jagat,Mutti,Dakshesh Mutti,97499664651,dakshesh81@rediffmail.com,M,AADHAR-6919-9962-2501,1984-11-20,DL-6840367465,Self,1,MEM-12420
DRV-11729,CLM-01730,Bishakha,,Amble,Bishakha Amble,99087919188,bishakha61@rediffmail.com,F,UID-589439324124,1983-10-23,DL-7159653003,Spouse,0,
DRV-11730,CLM-01731,Urmi,Hema,Handa,Urmi Handa,98826526032,urmi12@live.com,F,AADHAR-6700-4561-1550,1975-09-04,DL-7467734452,Self,1,MEM-11826
DRV-11731,CLM-01732,Watika,Girish,Dubey,Watika Dubey,97217832438,watika14@live.com,M,VOTER-E674803,1958-02-15,DL-7761349255,Relative,0,
DRV-11732,CLM-01733,Ira,Triya,Kata,Ira Kata,98067049909,ira26@rediffmail.com,F,UID-906217522194,1963-03-24,DL-4241011676,Spouse,0,
DRV-11733,CLM-01734,Pavani,Bhavna,Sharma,Pavani Sharma,99209727858,pavani79@rediffmail.com,F,AADHAR-5310-2410-4068,1989-02-05,DL-5923871630,Self,1,MEM-10380
DRV-11734,CLM-01735,Bhavika,Neha,Ganguly,Bhavika Ganguly,97773523917,bhavika80@yahoo.com,M,UID-465640959933,1960-11-07,DL-4149407807,Daughter,0,
DRV-11735,CLM-01736,Yashvi,Yachana,Sengupta,Yashvi Sengupta,99031611855,yashvi92@gmail.com,F,UID-768156648940,1972-02-04,DL-3343098649,Relative,0,
DRV-11736,CLM-01737,Daksha,Gopal,Garg,Daksha Garg,98665282522,daksha67@yahoo.com,M,AADHAR-4331-3941-1147,1990-07-13,DL-9944239541,Paid Driver,0,
DRV-11737,CLM-01738,Priya,Harshil,Tandon,Priya Tandon,97261797488,priya21@yahoo.com,M,AADHAR-9032-8325-6044,1996-06-03,DL-8749332972,Friend,0,
DRV-11738,CLM-01739,Chandani,,Sane,Chandani Sane,97298793099,chandani77@live.com,M,UID-550116595419,1961-04-18,DL-4598814224,Son,0,
DRV-11739,CLM-01740,Sanya,Zarna,Gole,Sanya Gole,98144941575,sanya72@rediffmail.com,F,VOTER-A252191,1961-06-01,DL-7215974267,Relative,0,
DRV-11740,CLM-01741,Urvi,,Menon,Urvi Menon,97752764328,urvi86@outlook.co.in,M,AADHAR-4943-2667-5098,1992-05-24,DL-2113293786,Daughter,0,
DRV-11741,CLM-01742,Nilima,Krish,Singhal,Nilima Singhal,98468832628,nilima26@hotmail.com,M,UID-843828901741,1976-06-06,DL-4729600960,Son,0,
DRV-11742,CLM-01743,Lila,,Tella,Lila Tella,99202159141,lila61@gmail.com,F,AADHAR-3426-9944-9957,1998-11-13,DL-1723709552,Relative,0,
DRV-11743,CLM-01744,Ishita,Udant,Vaidya,Ishita Vaidya,98581762643,ishita74@hotmail.com,F,AADHAR-2348-4082-5308,1991-09-22,DL-9429801017,Son,0,
DRV-11744,CLM-01745,Kala,,Deep,Kala Deep,98673405474,kala34@outlook.co.in,F,VOTER-D370696,2002-06-11,DL-3235389287,Self,1,MEM-10106
DRV-11745,CLM-01746,Shivani,,Shankar,Shivani Shankar,98589919113,shivani80@rediffmail.com,F,UID-397735537382,1964-03-31,DL-2887507391,Friend,0,
DRV-11746,CLM-01747,Zilmil,Ekansh,Patil,Zilmil Patil,98149039301,zilmil66@hotmail.com,F,AADHAR-2103-9430-1832,1962-05-27,DL-7916877724,Paid Driver,0,
DRV-11747,CLM-01748,Pushti,Frederick,Contractor,Pushti Contractor,99800112669,pushti43@rediffmail.com,F,VOTER-B871055,1983-11-24,DL-5027184960,Self,1,MEM-10967
DRV-11748,CLM-01749,Hamsini,,Majumdar,Hamsini Majumdar,99902644646,hamsini45@yahoo.com,F,VOTER-A817431,1978-09-05,DL-1535036628,Son,0,
DRV-11749,CLM-01750,Triya,,Gaba,Triya Gaba,97577075616,triya14@yahoo.com,F,VOTER-C642724,1999-05-12,DL-4654139823,Self,1,MEM-12189
DRV-11750,CLM-01751,Zansi,Maanas,Balay,Zansi Balay,98582089636,zansi83@gmail.com,M,AADHAR-7747-2173-5637,1981-09-23,DL-9917377081,Relative,0,
DRV-11751,CLM-01752,Upadhriti,Upma,Hora,Upadhriti Hora,99927431454,upadhriti87@rediffmail.com,M,UID-636663578889,1972-06-24,DL-5059857655,Son,0,
DRV-11752,CLM-01753,Chameli,Libni,Kapur,Chameli Kapur,99745389795,chameli55@outlook.co.in,M,UID-607287052100,1960-11-10,DL-3746072227,Paid Driver,0,
DRV-11753,CLM-01754,Suhani,,Tata,Suhani Tata,97120313298,suhani14@yahoo.com,F,UID-214710748601,1990-11-29,DL-4757312349,Paid Driver,0,
DRV-11754,CLM-01755,Oscar,Caleb,Palla,Oscar Palla,99945065535,oscar33@yahoo.com,M,AADHAR-1872-4030-1353,1999-05-05,DL-8991138858,Self,1,MEM-11407
DRV-11755,CLM-01756,Jagrati,,Vasa,Jagrati Vasa,98736530901,jagrati52@outlook.co.in,F,VOTER-D369485,1973-08-17,DL-2810797424,Son,0,
DRV-11756,CLM-01757,Wakeeta,Viraj,Kapadia,Wakeeta Kapadia,98965656045,wakeeta29@gmail.com,F,UID-313987824909,1964-09-27,DL-2568891029,Self,1,MEM-12004
DRV-11757,CLM-01758,Janya,Nisha,Narain,Janya Narain,98076047681,janya71@gmail.com,M,VOTER-D840882,1972-01-10,DL-1317037182,Son,0,
DRV-11758,CLM-01759,Dhruv,,Sahni,Dhruv Sahni,99656980141,dhruv89@live.com,M,AADHAR-9603-7038-1320,2005-09-16,DL-4612873715,Self,1,MEM-10235
DRV-11759,CLM-01760,Urvashi,Aradhana,Nigam,Urvashi Nigam,98228015282,urvashi45@gmail.com,F,AADHAR-6748-9779-2974,1972-09-04,DL-7219172288,Self,1,MEM-10308
DRV-11760,CLM-01761,Aishani,Amol,Nayak,Aishani Nayak,98975649652,aishani71@live.com,F,UID-742745123176,1994-05-02,DL-7043406224,Paid Driver,0,
DRV-11761,CLM-01762,Adweta,Omya,Balay,Adweta Balay,98425603019,adweta88@hotmail.com,F,VOTER-D437271,1967-11-25,DL-7702013231,Self,1,MEM-12475
DRV-11762,CLM-01763,Vanya,Varsha,Bose,Vanya Bose,99727052627,vanya30@live.com,M,VOTER-B162173,1986-01-19,DL-1748264833,Friend,0,
DRV-11763,CLM-01764,Neelima,Devansh,Naidu,Neelima Naidu,99018135917,neelima71@rediffmail.com,F,VOTER-B209720,2000-11-28,DL-2702434862,Friend,0,
DRV-11764,CLM-01765,Damyanti,Ayaan,Thakkar,Damyanti Thakkar,99965595711,damyanti53@hotmail.com,F,AADHAR-7813-3135-6220,2006-09-23,DL-3414237845,Self,1,MEM-11349
DRV-11765,CLM-01766,Tanmayi,Kalpit,Bhatt,Tanmayi Bhatt,98955737431,tanmayi81@outlook.co.in,F,AADHAR-1795-2271-3839,1960-11-15,DL-7425482958,Paid Driver,0,
DRV-11766,CLM-01767,Varsha,,Kar,Varsha Kar,97875114714,varsha35@hotmail.com,M,VOTER-A821211,1970-04-24,DL-2960710243,Spouse,0,
DRV-11767,CLM-01768,Parth,Balvan,Mohanty,Parth Mohanty,98358540610,parth44@hotmail.com,M,AADHAR-6276-2783-5246,1977-10-17,DL-1373979284,Self,1,MEM-11025
DRV-11768,CLM-01769,Chaaya,Zayan,Soman,Chaaya Soman,99491306613,chaaya78@hotmail.com,F,AADHAR-5202-3019-8505,1974-04-11,DL-7324016954,Daughter,0,
DRV-11769,CLM-01770,Vansha,Jagvi,Johal,Vansha Johal,98480105272,vansha85@yahoo.com,M,AADHAR-2158-7423-8072,1956-04-22,DL-4407795708,Son,0,
DRV-11770,CLM-01771,Onkar,Falak,Chand,Onkar Chand,97255097017,onkar94@live.com,M,AADHAR-3693-9257-4270,1985-12-11,DL-8184443390,Self,1,MEM-10793
DRV-11771,CLM-01772,Tanmayi,,Rajagopal,Tanmayi Rajagopal,97444988432,tanmayi70@gmail.com,M,VOTER-C193194,1963-08-14,DL-5124044827,Relative,0,
DRV-11772,CLM-01773,Turvi,,Nadkarni,Turvi Nadkarni,98278270326,turvi81@live.com,F,VOTER-D193013,2003-09-14,DL-9801509588,Self,1,MEM-12220
DRV-11773,CLM-01774,Leela,,Murty,Leela Murty,98761702658,leela35@yahoo.com,M,VOTER-E263551,1996-03-01,DL-9842883632,Daughter,0,
DRV-11774,CLM-01775,Lajita,,Oak,Lajita Oak,98914665345,lajita35@live.com,F,AADHAR-6631-6732-4208,1964-09-06,DL-5146111522,Friend,0,
DRV-11775,CLM-01776,Pooja,Pooja,Doctor,Pooja Doctor,99100033395,pooja39@yahoo.com,M,AADHAR-1549-9948-3091,1997-01-18,DL-4354128323,Spouse,0,
DRV-11776,CLM-01777,Zaitra,,Tak,Zaitra Tak,99910407029,zaitra53@live.com,F,AADHAR-4884-9506-6614,1966-04-21,DL-2052907834,Son,0,
DRV-11777,CLM-01778,Vaishnavi,Theodore,Roy,Vaishnavi Roy,98102890634,vaishnavi81@gmail.com,F,VOTER-E738828,1971-12-28,DL-7363832060,Paid Driver,0,
DRV-11778,CLM-01779,Hemani,Janani,Khosla,Hemani Khosla,98721639528,hemani91@rediffmail.com,F,VOTER-B907575,1986-10-18,DL-5552037084,Self,1,MEM-13480
DRV-11779,CLM-01780,Nidhi,Keya,Samra,Nidhi Samra,97674257726,nidhi22@gmail.com,M,AADHAR-5879-8220-6078,1971-09-25,DL-8054472284,Relative,0,
DRV-11780,CLM-01781,Azaan,,Manne,Azaan Manne,97341794231,azaan76@hotmail.com,M,AADHAR-4657-1644-6167,1994-12-24,DL-7881569511,Self,1,MEM-10307
DRV-11781,CLM-01782,Saanvi,Aarav,Chokshi,Saanvi Chokshi,98497348141,saanvi53@outlook.co.in,F,AADHAR-8030-9663-7432,1972-08-17,DL-4570726955,Self,1,MEM-10281
DRV-11782,CLM-01783,Qabil,Neel,Rege,Qabil Rege,97749595086,qabil62@gmail.com,M,AADHAR-6603-5180-2699,1961-04-19,DL-9075535601,Self,1,MEM-11193
DRV-11783,CLM-01784,Abha,,Bhardwaj,Abha Bhardwaj,98019230300,abha48@rediffmail.com,F,VOTER-B107894,1976-03-09,DL-2333509126,Daughter,0,
DRV-11784,CLM-01785,Viraj,Frederick,Chaudhary,Viraj Chaudhary,97238181966,viraj35@hotmail.com,M,VOTER-C813863,1984-04-08,DL-3575069705,Self,1,MEM-12403
DRV-11785,CLM-01786,Diya,Vamakshi,Iyengar,Diya Iyengar,99974040840,diya33@hotmail.com,F,AADHAR-6418-7475-7223,1985-12-20,DL-8845067197,Relative,0,
DRV-11786,CLM-01787,Bina,,Divan,Bina Divan,98524413465,bina53@live.com,M,UID-549028049298,1977-01-03,DL-1002478781,Daughter,0,
DRV-11787,CLM-01788,Omisha,,Roy,Omisha Roy,98131322653,omisha95@outlook.co.in,F,VOTER-E834489,1961-04-09,DL-7766709744,Spouse,0,
DRV-11788,CLM-01789,Yutika,Sai,Zacharia,Yutika Zacharia,98934830944,yutika43@hotmail.com,F,VOTER-B417085,1990-04-20,DL-3424850141,Paid Driver,0,
DRV-11789,CLM-01790,Udyati,,Gupta,Udyati Gupta,99802850542,udyati33@outlook.co.in,F,VOTER-E896073,2005-12-11,DL-1055099125,Self,1,MEM-13192
DRV-11790,CLM-01791,Damyanti,Yutika,Parsa,Damyanti Parsa,99844273777,damyanti66@outlook.co.in,M,VOTER-C787903,1978-10-29,DL-5606052940,Paid Driver,0,
DRV-11791,CLM-01792,Inaya,,Toor,Inaya Toor,99752569218,inaya75@gmail.com,F,UID-555320322865,2000-01-15,DL-8274889619,Paid Driver,0,
DRV-11792,CLM-01793,Bhavika,Warda,Sankaran,Bhavika Sankaran,99006295391,bhavika16@hotmail.com,F,UID-772823050835,1999-10-22,DL-9285265817,Self,1,MEM-10019
DRV-11793,CLM-01794,Aradhana,Dayamai,Deo,Aradhana Deo,98230404355,aradhana48@live.com,M,VOTER-B676873,1955-04-18,DL-8063487416,Spouse,0,
