member_id,mem_type,mem_first_name,mem_middle_name,mem_last_name,mem_full_name,mem_dob,mem_dod,mem_gender,mem_marital_status,mem_nationality,mem_gov_id,mem_citizenship_status,mem_occupation,mem_educational_qualification,mem_acc_no,mem_permanent_address_line1,mem_permanent_address_line2,mem_permanent_city,mem_permanent_landmark,mem_permanent_state,mem_permanent_country,mem_permanent_pin_code,mem_communication_address_line1,mem_communication_address_line2,mem_communication_city,mem_communication_landmark,mem_communication_state,mem_communication_country,mem_communication_pin_code,mem_telephone_type_1,mem_telephone_number_1,mem_telephone_type_2,mem_telephone_number_2,mem_email_1,mem_email_2,mem_update_date,RUN_TIME_DATE,CUT_OFF_DATE,POL_ACTV_CNT_YR_1,POL_ACTV_CNT_YR_2,POL_ACTV_CNT_YR_3,POL_REN_CNT_YR_1,POL_REN_CNT_YR_2,POL_REN_CNT_YR_3,POL_NB_CNT_YR_1,POL_NB_CNT_YR_2,POL_NB_CNT_YR_3,SUM_INSURED_YR_1,SUM_INSURED_YR_2,SUM_INSURED_YR_3,PREMIUM_AMT_YR_1,PREMIUM_AMT_YR_2,PREMIUM_AMT_YR_3,CLAIM_CNT_YR_1,CLAIM_CNT_YR_2,CLAIM_CNT_YR_3,CLAIM_CASHLESS_CNT_YR_1,CLAIM_CASHLESS_CNT_YR_2,CLAIM_CASHLESS_CNT_YR_3,CLAIM_REIM_CNT_YR_1,CLAIM_REIM_CNT_YR_2,CLAIM_REIM_CNT_YR_3,CLAIM_AMT_YR_1,CLAIM_AMT_YR_2,CLAIM_AMT_YR_3,APPR_AMT_YR_1,APPR_AMT_YR_2,APPR_AMT_YR_3
MEM-11918,I,Kashvi,,Raval,Kashvi Raval,1983-07-16,,F,Single,Indian,VOTER-E580156,Resident,Salaried,POST_GRAD,ACC_412038458494,51/328- Samra Ganj,Baral Chowk,Aurangabad,Near Metro Station,Meghalaya,India,492524,94/144- Thaker Nagar,Goswami Road,Thiruvananthapuram,Near School,Punjab,India,766296,Mobile,97857988619,,98823511056.0,kashvi51@gmail.com,,2025-10-07,2025-10-27,2025-10-27,1,0,0,1,0,0,1,0,0,187659.15,0.0,0.0,12950.49,0.0,0.0,1,0,0,0,0,0,1,0,0,96850.81,0.0,0.0,85885.81,0.0,0.0
MEM-11919,I,Suhani,Oscar,Shetty,Suhani Shetty,1970-07-20,,F,Single,Indian,AADHAR-2855-8293-4929,Resident,Retired,POST_GRAD,ACC_005667770250,H.No. 05 Bhargava,Dar Chowk,Mathura,Near Metro Station,Assam,India,742398,82 Naik Path,Yohannan,Naihati,,Himachal Pradesh,India,879921,Mobile,97226784882,Office,,suhani37@rediffmail.com,zayan51@example.com,2025-04-30,2025-10-27,2025-10-27,3,0,0,3,0,0,2,0,0,1473338.21,0.0,0.0,31722.04,0.0,0.0,1,0,0,0,0,0,1,0,0,31899.27,0.0,0.0,31442.42,0.0,0.0
MEM-11920,B,Shivani,Lekha,Mangat,Shivani Mangat,2007-04-13,,F,Unknown,Indian,VOTER-B199997,NRI,Professional,HSC,ACC_749075936971,569- Korpal Path,Chana Street,Cuttack,Next to Temple,Chhattisgarh,India,333133,70/062 Soman Street,Chowdhury Chowk,Ichalkaranji,,West Bengal,India,535881,Mobile,97170003290,,,shivani80@live.com,,2025-09-10,2025-10-27,2025-10-27,1,0,0,1,0,0,1,0,0,548383.93,0.0,0.0,23413.97,0.0,0.0,1,0,0,1,0,0,0,0,0,32883.34,0.0,0.0,32439.56,0.0,0.0
MEM-11921,I,Dakshesh,,Kapur,Dakshesh Kapur,1982-03-27,,M,Widowed,Indian,AADHAR-9100-9066-2172,NRI,Salaried,UNKNOWN,ACC_942482023425,42/12- Nagy Road,Basu Circle,Haridwar,Next to Temple,Arunachal Pradesh,India,980382,74/821- Munshi Ganj,Varkey Road,Dibrugarh,Near School,Rajasthan,India,140551,Mobile,97446137601,,99070589226.0,dakshesh34@rediffmail.com,,2025-01-03,2025-10-27,2025-10-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-11922,I,Harinakshi,Prisha,Krishnan,Harinakshi Krishnan,1970-10-25,,F,Widowed,Indian,VOTER-D627773,Resident,Retired,POST_GRAD,ACC_532690926354,92- Rajan Circle,Din Zila,Naihati,,Maharashtra,India,461811,985- Sundaram Nagar,Agate Path,Narasaraopet,Behind Mall,Telangana,India,67194,Mobile,98773094546,Office,99532051151.0,harinakshi87@hotmail.com,,2025-07-28,2025-10-27,2025-10-27,1,0,0,1,0,0,1,0,0,467625.82,0.0,0.0,12365.15,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-11923,I,Gaurika,,Choudhry,Gaurika Choudhry,1963-12-10,,F,Divorced,Indian,UID-239045090401,Resident,Retired,POST_GRAD,ACC_620779366166,739 Ganguly Ganj,Mand Path,Mirzapur,,Chhattisgarh,India,586744,79/78 Uppal Nagar,Chauhan Path,Jodhpur,Behind Mall,Himachal Pradesh,India,947265,Mobile,99773511183,Home,,gaurika57@outlook.co.in,upadhritikale@example.org,2025-02-09,2025-10-27,2025-10-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-11924,B,Eshana,Eesha,Nair,Eshana Nair,2005-02-06,,F,Single,Indian,VOTER-A842823,Resident,Business,UNKNOWN,ACC_202720635106,98/262- Bail Nagar,Madan Marg,Rohtak,Opposite Park,Madhya Pradesh,India,250409,324 Rai Street,Sani Path,Tadepalligudem,Near School,Chhattisgarh,India,996344,Mobile,97806820684,,,eshana54@hotmail.com,,2025-05-25,2025-10-27,2025-10-27,6,0,0,6,0,0,2,0,0,4172233.3099999996,0.0,0.0,140999.63999999998,0.0,0.0,5,0,0,3,0,0,2,0,0,805891.0,0.0,0.0,206227.81,0.0,0.0
MEM-11925,I,Gauri,Jason,Rastogi,Gauri Rastogi,2002-01-29,,F,Unknown,Indian,AADHAR-2667-5714-1169,Resident,Business,HSC,ACC_836986370437,H.No. 250 Bose Zila,Sangha Circle,Bhimavaram,,Andhra Pradesh,India,751727,20- Vasa Zila,Manne Zila,Chennai,Next to Bank,Uttarakhand,India,158584,Mobile,97244083472,Office,99406218117.0,gauri13@hotmail.com,rajria@example.org,2024-11-11,2025-10-27,2025-10-27,1,0,0,1,0,0,0,0,0,593211.36,0.0,0.0,7050.32,0.0,0.0,1,0,0,0,0,0,1,0,0,37532.46,0.0,0.0,31671.24,0.0,0.0
MEM-11926,I,Hamsini,Simon,Maharaj,Hamsini Maharaj,1991-08-09,,F,Single,Indian,UID-174899524550,Resident,Salaried,HSC,ACC_933950556441,39/239- Sibal Path,Arora Road,Kottayam,,Nagaland,India,214168,H.No. 714- Parsa Road,Swamy,Bhilai,,Telangana,India,724611,Mobile,98513774078,Home,,hamsini99@yahoo.com,falguni31@example.net,2025-05-06,2025-10-27,2025-10-27,0,2,0,0,0,0,0,0,0,0.0,500554.24,0.0,0.0,11011.75,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-11927,I,Harrison,Rushil,Mutti,Harrison Mutti,1971-04-18,,M,Single,Indian,UID-899119567824,Resident,Retired,POST_GRAD,ACC_524304124832,74/571- Barad Road,Kuruvilla Chowk,Lucknow,Near Metro Station,Kerala,India,285459,21 Brahmbhatt Ganj,Prashad Circle,Patna,Next to Bank,Punjab,India,511332,Mobile,97134435215,,97124015992.0,harrison49@live.com,,2025-02-07,2025-10-27,2025-10-27,1,0,0,1,0,0,0,0,0,416526.32,0.0,0.0,9765.75,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-11928,I,Harsh,Wishi,Nori,Harsh Nori,1965-11-05,2023-05-24,M,Divorced,Indian,VOTER-C204568,Resident,Retired,HSC,ACC_382119351852,H.No. 848 Khatri Ganj,Nair,Erode,,West Bengal,India,707515,95/084- Brahmbhatt Zila,Parmar Path,Shimoga,Behind Mall,Assam,India,273089,Mobile,98302933896,,,harsh47@outlook.co.in,,2024-11-16,2025-10-27,2025-10-27,2,0,0,2,0,0,0,0,0,853413.26,0.0,0.0,26654.45,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-11929,B,Nakul,Zaitra,Bumb,Nakul Bumb,1981-07-08,,M,Married,Indian,UID-494957224970,Resident,Professional,HSC,ACC_377104418475,31/81- Shere Street,Ramanathan Ganj,Kolhapur,Next to Temple,Goa,India,827834,71/900- Toor Nagar,Mittal Chowk,Karimnagar,Behind Mall,Andhra Pradesh,India,713318,Mobile,99853726086,,99684859085.0,nakul76@live.com,,2025-06-13,2025-10-27,2025-10-27,3,2,0,3,0,0,1,2,0,3177932.63,1468699.3,0.0,104030.37,10384.01,0.0,6,0,0,4,0,0,2,0,0,189120.94,0.0,0.0,169380.81,0.0,0.0
MEM-11930,I,Tanvi,Udyati,Balakrishnan,Tanvi Balakrishnan,2002-04-05,,F,Unknown,Indian,AADHAR-4782-2365-6104,Resident,Professional,GRADUATE,ACC_803483515805,H.No. 992- Saran Zila,Karnik Marg,Ulhasnagar,,Tripura,India,109836,911- Bir Nagar,Lanka Chowk,Gandhidham,Behind Mall,Tripura,India,987829,Mobile,99392433910,Home,,tanvi85@live.com,,2025-09-07,2025-10-27,2025-10-27,3,1,0,3,0,0,2,1,0,2390354.2199999997,514600.52,0.0,35016.86,17468.15,0.0,2,0,0,1,0,0,1,0,0,81773.58,0.0,0.0,80592.70999999999,0.0,0.0
MEM-11931,I,Madhav,Ira,Lall,Madhav Lall,2003-10-01,2024-06-17,M,Divorced,Indian,AADHAR-3695-8096-7247,Foreigner,Salaried,UNKNOWN,ACC_180370763714,H.No. 23- Iyer Circle,Uppal Zila,Rohtak,Near Metro Station,Mizoram,India,338301,63/20- Raju Nagar,Upadhyay Path,Kota,Near School,Andhra Pradesh,India,370311,Mobile,98497841096,,,madhav57@hotmail.com,,2025-06-03,2025-10-27,2025-10-27,1,1,0,1,0,0,0,0,0,365295.54,473631.06,0.0,4027.54,11981.5,0.0,1,0,0,1,0,0,0,0,0,6060.91,0.0,0.0,5333.61,0.0,0.0
MEM-11932,I,Vritti,Aditya,Vala,Vritti Vala,2007-06-17,,F,Widowed,Indian,VOTER-C952416,Foreigner,Professional,HSC,ACC_053168038312,47/528- Mitra Zila,Gupta Path,Ulhasnagar,Near Metro Station,Tamil Nadu,India,37260,715 Dixit,Memon Path,Sikar,Behind Mall,Maharashtra,India,778539,Mobile,99141638923,Office,,vritti72@yahoo.com,,2025-06-22,2025-10-27,2025-10-27,1,0,0,1,0,0,0,0,0,298315.51,0.0,0.0,12411.05,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-11933,I,Gaurika,Kiaan,Iyengar,Gaurika Iyengar,1985-02-18,,F,Unknown,Indian,UID-805459140231,Resident,Business,POST_GRAD,ACC_514733412657,232 Walla Ganj,Sarkar Ganj,Bareilly,Near Metro Station,Jharkhand,India,653351,H.No. 429 Patil,Ratta Marg,Satara,Behind Mall,Uttar Pradesh,India,470361,Mobile,98216965990,,97058058902.0,gaurika61@hotmail.com,,2025-05-25,2025-10-27,2025-10-27,2,0,0,2,0,0,0,0,0,1237781.9,0.0,0.0,15771.61,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-11934,I,Amrita,,Gola,Amrita Gola,1999-03-21,,F,Divorced,Indian,UID-214142270761,Foreigner,Business,UNKNOWN,ACC_093670972790,95/61- Pradhan Circle,Manne Chowk,Bally,Opposite Park,Odisha,India,494990,56- Koshy Zila,Srinivas Ganj,Kavali,Near School,Karnataka,India,627454,Mobile,99814835323,,,amrita68@yahoo.com,,2025-01-18,2025-10-27,2025-10-27,1,0,0,1,0,0,1,0,0,373972.21,0.0,0.0,13182.33,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-11935,I,Girish,Fiyaz,Shankar,Girish Shankar,1965-01-01,,M,Married,Indian,UID-853355834979,NRI,Retired,GRADUATE,ACC_764858998758,94/12- Gupta,Dugar Circle,Vijayanagaram,,Karnataka,India,840968,H.No. 95- Khosla Zila,Bobal Zila,Siwan,Next to Bank,Andhra Pradesh,India,345873,Mobile,98601799776,,98759379533.0,girish36@yahoo.com,,2025-08-13,2025-10-27,2025-10-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-11936,B,Urmi,Hemal,Natt,Urmi Natt,2004-06-24,,F,Single,Indian,VOTER-C379603,Resident,Business,GRADUATE,ACC_828457355846,14/077- Halder Chowk,Nagi,Fatehpur,Opposite Park,Sikkim,India,236710,252 Master Circle,Thaker Zila,Gulbarga,Near School,Chhattisgarh,India,291009,Mobile,97300464540,Home,97321578272.0,urmi43@live.com,,2024-11-06,2025-10-27,2025-10-27,3,0,0,3,0,0,3,0,0,2113784.42,0.0,0.0,80744.8,0.0,0.0,5,0,0,3,0,0,2,0,0,226841.59000000003,0.0,0.0,204611.41,0.0,0.0
MEM-11937,I,Pratyush,,Raman,Pratyush Raman,2002-12-01,,M,Single,Indian,VOTER-A275575,Resident,Salaried,SSC,ACC_485409606049,321- Barad Nagar,Lanka Zila,Kolhapur,,Sikkim,India,186943,30/117 Lad Ganj,Dara Marg,Kollam,Near School,Uttarakhand,India,994786,Mobile,99770935211,Office,97154141132.0,pratyush32@yahoo.com,mohammed65@example.org,2025-04-16,2025-10-27,2025-10-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-11938,I,Adweta,Samesh,Kara,Adweta Kara,1965-08-14,,F,Unknown,Indian,VOTER-D929631,Resident,Retired,GRADUATE,ACC_554082573430,H.No. 18 Natarajan,Batra Marg,Kakinada,Near Metro Station,Chhattisgarh,India,75755,H.No. 421- Prabhakar Circle,Bajaj Nagar,Tirupati,Near School,Jharkhand,India,134688,Mobile,97047851634,Home,,adweta40@gmail.com,,2024-11-30,2025-10-27,2025-10-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-11939,I,Oliver,Waida,Apte,Oliver Apte,2002-10-28,,M,Unknown,Indian,AADHAR-3407-6307-2845,Resident,Salaried,UNKNOWN,ACC_973245311587,H.No. 214- Swamy Road,Kulkarni Circle,Nellore,Opposite Park,Telangana,India,860736,016 Date Ganj,Dhar Street,Munger,Behind Mall,Meghalaya,India,426366,Mobile,97115391005,,,oliver85@hotmail.com,,2025-02-21,2025-10-27,2025-10-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-11940,B,Michael,Hitesh,Mistry,Michael Mistry,1981-03-08,,M,Widowed,Indian,UID-728859162535,Resident,Salaried,GRADUATE,ACC_826515162947,14/99 Batta Chowk,Tak Circle,Bahraich,,Gujarat,India,500834,H.No. 36- Jaggi Circle,Zachariah Chowk,Mathura,Next to Bank,Himachal Pradesh,India,229921,Mobile,97122946937,Office,97562475246.0,michael16@hotmail.com,,2025-03-02,2025-10-27,2025-10-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-11941,I,Anya,Samar,Manne,Anya Manne,1984-01-10,,F,Divorced,Indian,AADHAR-7461-4988-4781,Resident,Business,GRADUATE,ACC_844283985799,08/555 Aurora Zila,Balay Zila,Lucknow,Opposite Park,Uttarakhand,India,186136,02/990- Balay Nagar,Bhavsar Street,Sonipat,,Kerala,India,261677,Mobile,99665856585,Office,99247494676.0,anya48@outlook.co.in,wgarde@example.org,2025-10-05,2025-10-27,2025-10-27,1,0,0,1,0,0,0,0,0,460518.2,0.0,0.0,9041.94,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-11942,I,Omkaar,Samaksh,Soman,Omkaar Soman,2001-05-19,2024-09-19,M,Unknown,Indian,AADHAR-2396-3437-5006,NRI,Business,HSC,ACC_218642749305,19/815 Bhasin Path,Wadhwa Circle,Ambattur,Opposite Park,Andhra Pradesh,India,357770,30/87- Goyal Marg,Sandal Path,Bhopal,Behind Mall,Nagaland,India,478020,Mobile,98574258613,Office,97985283324.0,omkaar23@yahoo.com,,2025-07-14,2025-10-27,2025-10-27,0,1,0,0,0,0,0,1,0,0.0,382214.81,0.0,0.0,2153.2,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-11943,I,Eiravati,Krisha,Nair,Eiravati Nair,1961-03-08,,F,Single,Indian,AADHAR-7262-6777-6529,Resident,Retired,UNKNOWN,ACC_412336025705,H.No. 013 Hans Marg,Khosla Road,Srikakulam,Next to Temple,Uttarakhand,India,437447,H.No. 923 Singhal Ganj,Seshadri Chowk,Bhatpara,Next to Bank,Uttarakhand,India,186635,Mobile,98468963942,Office,,eiravati43@rediffmail.com,,2025-04-03,2025-10-27,2025-10-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-11944,I,Sai,Kamala,Nazareth,Sai Nazareth,1967-09-08,,M,Single,Indian,UID-179927860711,Foreigner,Retired,UNKNOWN,ACC_375484507391,10/571 Ravi Zila,Ravel Zila,Eluru,Near Metro Station,Nagaland,India,90183,54/95 Comar Zila,Wason Path,Gandhinagar,Behind Mall,Gujarat,India,53671,Mobile,98358775106,Home,,sai22@yahoo.com,esamra@example.net,2025-10-26,2025-10-27,2025-10-27,2,0,0,2,0,0,1,0,0,943054.36,0.0,0.0,20385.989999999998,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-11945,I,Baljiwan,Upma,Bahri,Baljiwan Bahri,1993-05-20,,M,Married,Indian,AADHAR-7460-1399-9891,Resident,Salaried,GRADUATE,ACC_894607697983,16/121- Anand Path,Bhagat Ganj,Giridih,Next to Temple,Jharkhand,India,784971,H.No. 50 Sahni Ganj,Solanki Path,Surat,Next to Bank,Uttar Pradesh,India,316179,Mobile,97750279494,Home,98515103226.0,baljiwan88@rediffmail.com,,2025-07-22,2025-10-27,2025-10-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-11946,I,Jasmit,,Toor,Jasmit Toor,1964-01-21,,F,Married,Indian,UID-710916593187,Resident,Retired,UNKNOWN,ACC_787586778654,H.No. 021- Balan,Iyer Street,Gandhinagar,Near Metro Station,Maharashtra,India,630271,83/54- Butala Path,Sura,Burhanpur,,Gujarat,India,409598,Mobile,97713501553,Home,98728745885.0,jasmit70@gmail.com,,2025-01-18,2025-10-27,2025-10-27,1,0,0,1,0,0,1,0,0,359917.63,0.0,0.0,14206.34,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-11947,I,Manthan,,Dixit,Manthan Dixit,1994-10-03,,M,Divorced,Indian,VOTER-D518820,Resident,Salaried,UNKNOWN,ACC_368178168160,27/00- Dugar Zila,Behl Chowk,Thiruvananthapuram,Next to Temple,Rajasthan,India,212128,512- Raman Circle,Sheth Path,Jamalpur,Behind Mall,Telangana,India,626513,Mobile,97826562988,Office,,manthan18@gmail.com,,2025-06-10,2025-10-27,2025-10-27,1,1,0,1,0,0,0,1,0,279605.18,842615.72,0.0,7043.44,33260.57,0.0,3,0,0,2,0,0,1,0,0,136566.06,0.0,0.0,132331.64,0.0,0.0
MEM-11948,I,Ishani,,Murty,Ishani Murty,1976-01-10,,F,Married,Indian,UID-293545817558,Resident,Salaried,HSC,ACC_035925205335,H.No. 241- Anne Nagar,Mitra Road,Nanded,Next to Temple,Uttarakhand,India,711075,H.No. 72 Chauhan Zila,Sahni Marg,Jaipur,Near School,Karnataka,India,204795,Mobile,99595582397,Office,99322299423.0,ishani90@hotmail.com,,2025-04-22,2025-10-27,2025-10-27,3,0,0,3,0,0,2,0,0,3762742.21,0.0,0.0,95911.34,0.0,0.0,3,0,0,1,0,0,2,0,0,147448.97351281252,0.0,0.0,129951.66270656408,0.0,0.0
MEM-11949,B,Inaya,,Panchal,Inaya Panchal,2003-11-06,,F,Unknown,Indian,UID-762491778609,Resident,Professional,HSC,ACC_648520068743,H.No. 06- Gera,Varghese Marg,Pune,,Uttar Pradesh,India,182750,32/98- Din Marg,Yogi Nagar,Bhopal,Next to Bank,Odisha,India,356619,Mobile,97246811329,Office,,inaya88@yahoo.com,,2025-04-17,2025-10-27,2025-10-27,1,0,0,1,0,0,1,0,0,477950.49,0.0,0.0,2034.32,0.0,0.0,2,0,0,2,0,0,0,0,0,99642.23999999999,0.0,0.0,95417.44,0.0,0.0
MEM-11950,I,Jason,Isaiah,Chad,Jason Chad,1991-05-15,2023-08-15,M,Married,Indian,AADHAR-5590-7195-5800,Resident,Salaried,HSC,ACC_821683885742,17/151- Oza Circle,Trivedi Path,Ajmer,Next to Temple,Goa,India,689756,776- Krishnamurthy Nagar,Koshy Road,Madurai,Behind Mall,Sikkim,India,447194,Mobile,99348120942,,98898470910.0,jason50@gmail.com,,2025-10-06,2025-10-27,2025-10-27,1,0,0,1,0,0,0,0,0,220503.5,0.0,0.0,5975.19,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-11951,B,Mitali,Manbir,Karan,Mitali Karan,1968-04-24,,F,Single,Indian,UID-956808135875,Resident,Retired,UNKNOWN,ACC_057185426660,65 D’Alia Path,Pingle Zila,Jabalpur,Opposite Park,Karnataka,India,814202,53/669 Kamdar Street,Ramachandran Ganj,Jamnagar,,Sikkim,India,476539,Mobile,99662207628,,97835116157.0,mitali37@hotmail.com,hritik36@example.org,2025-05-18,2025-10-27,2025-10-27,4,1,0,4,0,0,1,1,0,3072019.1399999997,824706.24,0.0,46609.42,20550.22,0.0,3,0,0,1,0,0,2,0,0,127483.51000000001,0.0,0.0,125173.98999999999,0.0,0.0
MEM-11952,I,Ria,Gavin,Nadkarni,Ria Nadkarni,2005-05-16,,F,Divorced,Indian,UID-331415047892,Resident,Salaried,UNKNOWN,ACC_514696958204,56/909 Nagar Path,Yadav Circle,Hospet,,Tamil Nadu,India,419124,72 Khalsa Marg,Ahluwalia Road,Haldia,Next to Bank,Chhattisgarh,India,947038,Mobile,99963395367,,,ria64@outlook.co.in,,2025-02-09,2025-10-27,2025-10-27,1,0,0,1,0,0,0,0,0,203746.92,0.0,0.0,8552.84,0.0,0.0,1,0,0,1,0,0,0,0,0,191414.03,0.0,0.0,31223.98,0.0,0.0
MEM-11953,B,Nihal,Urvashi,Prashad,Nihal Prashad,1981-04-01,,M,Divorced,Indian,UID-947510140687,Resident,Professional,HSC,ACC_447448316307,22/140- Puri Street,Ben Circle,Naihati,Near Metro Station,Nagaland,India,447627,886 Chokshi Street,Prakash Path,Warangal,Next to Bank,Haryana,India,461304,Mobile,97297481808,,,nihal54@yahoo.com,,2025-09-13,2025-10-27,2025-10-27,1,0,0,1,0,0,0,0,0,415722.24,0.0,0.0,6888.46,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-11954,I,Edhitha,Kai,Kala,Edhitha Kala,1984-07-31,,F,Unknown,Indian,VOTER-E725875,Resident,Professional,UNKNOWN,ACC_880131567217,H.No. 316 Sibal Marg,Bhardwaj Zila,Nandyal,,Gujarat,India,42341,H.No. 65- Vala Marg,Guha Nagar,Uluberia,Next to Bank,Meghalaya,India,368855,Mobile,98045440907,,,edhitha66@live.com,,2024-11-04,2025-10-27,2025-10-27,1,0,0,1,0,0,0,0,0,362803.22,0.0,0.0,13301.69,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-11955,I,Farhan,,Lata,Farhan Lata,1991-04-07,,M,Divorced,Indian,UID-665366941639,Resident,Professional,SSC,ACC_203335918736,252 Sachdev Ganj,Anne Zila,Chandrapur,Next to Temple,Gujarat,India,40479,48 Madan Path,Yohannan Nagar,Sagar,Near School,Assam,India,776890,Mobile,99701941557,Home,,farhan23@rediffmail.com,,2025-10-09,2025-10-27,2025-10-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-11956,I,Chavvi,Siddharth,Reddy,Chavvi Reddy,1988-05-30,,F,Divorced,Indian,VOTER-E347049,Foreigner,Salaried,POST_GRAD,ACC_560722247859,H.No. 294- Bala Chowk,Parekh Chowk,Kozhikode,Opposite Park,Punjab,India,712412,795- Parsa Marg,Murty,Tiruchirappalli,,Haryana,India,916917,Mobile,97859127254,,,chavvi24@outlook.co.in,,2025-05-04,2025-10-27,2025-10-27,1,0,0,1,0,0,0,0,0,690246.26,0.0,0.0,27000.75,0.0,0.0,3,0,0,3,0,0,0,0,0,1326510.94,0.0,0.0,155470.58,0.0,0.0
MEM-11957,I,Michael,,Nori,Michael Nori,1997-04-15,,M,Married,Indian,UID-271988760190,Resident,Professional,POST_GRAD,ACC_698421329730,12- Seshadri Zila,Virk Path,Amritsar,Opposite Park,Arunachal Pradesh,India,435424,H.No. 57 Walia Ganj,Goyal Ganj,Kharagpur,Behind Mall,Bihar,India,293620,Mobile,99602026270,,,michael81@live.com,,2025-01-27,2025-10-27,2025-10-27,1,0,0,1,0,0,0,0,0,389230.52,0.0,0.0,16896.18,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-11958,I,Rachit,Aahana,Parmar,Rachit Parmar,1974-12-03,,M,Married,Indian,UID-624210742982,Foreigner,Retired,GRADUATE,ACC_620550606013,21/54 Bhatnagar,Pandit Zila,Muzaffarpur,Near Metro Station,Telangana,India,183103,120- Konda Chowk,Ganguly Ganj,Panipat,,Rajasthan,India,346616,Mobile,97254893720,,,rachit59@yahoo.com,,2025-09-21,2025-10-27,2025-10-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-11959,I,Pushti,,Mittal,Pushti Mittal,1991-11-24,,F,Single,Indian,UID-880623924563,Resident,Salaried,SSC,ACC_668791320057,H.No. 60 Luthra Marg,Sarna Nagar,Silchar,Near Metro Station,Haryana,India,687168,002 Ganesan Circle,Shroff Path,Raipur,Near School,Arunachal Pradesh,India,330399,Mobile,98044132577,Office,98076290638.0,pushti27@hotmail.com,,2025-07-23,2025-10-27,2025-10-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
